id,label,gender,profession,tweet
7975,@user434,female,politician,"Exigimos a Sánchez tests para las personas mayores en residencias y a sus familias antes de trasladarlos a sus domicilios. Proteger la salud de todos es una prioridad, y por supuesto la de los mayores. No podemos abandonar a nadie, a nuestros mayores les debemos mucho."
19575,@user387,female,journalist,"...un libro a una amiga de paso a casa, tutoría de mi hijo pequeño, tutoría de mi hijo mayor, participar en un debate, responder mensajes, devolver tres llamadas perdidas, revisión de cierre del periódico, supervisión de temas de cierre, responder mensajes, atender llamadas."
22878,@user5,male,politician,"""Y es que la larga mano del poder llega a todas partes. Por eso, desde que Pedro Sánchez puso un pie en La Moncloa, el rumbo de España descarriló. Enseguida, entró en palacio Iván Redondo, el Rasputín con peinado de marine, para diseñar un marketing político que inoculara..."""
17468,@user7,female,politician,"Asumo el reto de ser la Presidenta de la Comunidad de Madrid con gran responsabilidad y con la ilusión de traer nuevos tiempos de bienestar, libertad y prosperidad a los madrileños. Gracias a mi equipo, a @user y a mi familia por haberme ayudado. No os voy a defraudar."
37584,@user9,female,politician,"Hoy despedimos con dolor muy grande a nuestro hombre de la eterna sonrisa, el Comandante Aliste. ETA segó sus piernas y solo pensó en sus niños, q le acompañaban en el momento d la explosión d la bomba en Salamanca. Nunca dejó de luchar X lo q creía justo. Siempre sonriendo. DEP"
37785,@user309,female,politician,La energía es un servicio básico y ENDESA no puede cortar la luz de forma sistemática en los barrios andaluces. La factura no deja de subir pero el servicio es cada vez peor. . Os dejo con este vídeo de @user y @user que están peleando con las vecinas 📲👇
3356,@user454,female,politician,"No cabe mayor indignidad en una televisión pública que alinearse con los herederos de ETA y con uno de sus máximos exponentes, @user. . Esta maniobra huele a peaje de Sánchez de cara a la investidura de la socialista María Chivite en Navarra. #ApagónTVE"
26790,@user362,female,politician,"D @user d ERES y d @user caso Delcy lecciones de honestidad ni una. @user “Estamos escuchando a Ábalos dar lecciones de moralidad y buena conducta, él, q tiene a tres ministros señalados x un escándalo, Isofotón, de 80 millones de € en ayudas en Junta Andalucía"""
3095,@user331,male,politician,Illana declara en @user que “He sido tentado con muchos millones de euros para formar una alternativa al [POLITICAL_PARTY]”. El límite legal está en 50.000€ año por donante. Habla de financiación ilegal? Dinero negro? Dónde acabó ese dinero? Debiera aclarar cuanto antes quién y para qué?
10023,@user383,female,politician,"Díaz Ayuso acepta la dimisión de Concepcion Canoyra tras la acusación de plagio en su tesis ya que «todos los altos cargos deben dar ejemplo». Y lo dice después de ser relacionada en Púnica y seguir ahí, como si nada fuera con ella. Consejos doy que para mi no tengo.#FelizJueves"
47899,@user451,male,politician,Recuerda @user que hace 5️⃣4️⃣ días ccaa y @user acordaron normas de inicio y desarrollo del curso escolar 20/21. Curioso @user “reclamen” un protocolo al gobierno de España. Solo un incompetente desconoce que “Ignorantia iuris non excusat”. Pregunten a @user
1254,@user9,female,politician,Los Diputados @user exigimos la recuperación de todos los trenes para Salamanca. En una situación crítica para la economía de la ciudad y la provincia recortar trenes y atribuirlo a que no hay demanda es una burla del Ministerio de transportes y del @user Serrada lo sabe
4991,@user299,female,politician,"“El Gobierno Draghi puede fracasar o, si triunfa, puede desatar un inesperado afán de emulación, por imposible que hoy parezca”. El hilo se para en la posible ‘moda Draghi’ de la próxima temporada, con la inevitable comparación con los que gobiernan aquí."
33648,@user284,male,politician,"""Los niños no tienen pin y las niñas no tienen tecla, que no te engañen"". Sobre la cortina de humo del #PinParental, vale la pena leer esta reflexión de Laura Rivera. Maestra. Un lujo."
37827,@user442,male,journalist,"Esto funciona así:. 1. Snchz dice que, según la Universidad Johns Hopkins, España es el 5º país con más tests. 2. La Universidad lo niega. 3. La CNN le pide a Snchz que lo demuestre. 4. No lo hace. 5. La CNN publica que Snchz no lo ha hecho. Ahora vete a pedir ayuda internacional."
45265,@user352,male,politician,"La rendición jamás será una opción para @user @user. Nosotros vivimos de pie y no de rodillas. 👉Hablamos de forma clara, directa y con la verdad por delante. 👉Un mismo discurso y un mismo objetivo, que no es otro que España. [#POLITICAL_PARTY]🇪🇸💪🙏🏻"
46006,@user315,female,politician,España 🇪🇸 necesita la máxima movilización para que nuestro país no sea gobernado por la ultraderecha. Hasta el viernes se puede votar por correo y el domingo #28A os pido que vayamos masivamente a las urnas. Es necesario [#POLITICAL_PARTY] #Hazquepase [#POLITICAL_PARTY] #LaEspañaQueQuieres
48655,@user83,female,politician,"Por España, yo también voy!!!🇪🇸🇪🇸🇪🇸⁦ ⁦@user⁩ ⁦⁦@user⁩"
31169,@user144,male,politician,📖Blog: “Nuestros gobernantes han propiciado una estrategia fracasada de convivencia con el virus y que tenía por único objetivo el no colapso de nuestros sistemas sanitarios. Sistemas que han sido debilitados por los recortes que ellos han propiciado.”
30454,@user304,male,journalist,Bustos podría dedicarse a tirar las cartas del tarot...
2090,@user56,male,politician,"Escuchar a Jerónimo Saavedra disertando sobre política es un placer. Lo presenté hoy en @user afirmando que acababa su labor un gran Diputado del Común, a la vez que el @user recuperaba a uno de sus máximos referentes históricos como militante. De enhorabuena."
11431,@user442,male,journalist,Quién da más:. 1. Un alto cargo de Podemos en La Rioja tiene un BMW. 2. Lo empotra de madrugada contra un árbol y lo abandona. 3. Dice que iba al hospital. 4. El hospital estaba en dirección contraria. 5. Desaparece durante un mes. 6. Dimite y echa la culpa al fascismo. Sí se puede
33937,@user52,male,politician,¿Por qué Twitter censura a los ciudadanos?. ¿Por qué Twitter protege a los delincuentes?. ¿Por qué para Twitter hay víctimas de primera y de segunda?. Algún día @user @user tendrán que responder ante un Tribunal.
50269,@user439,female,politician,"La Asamblea de Madrid acaba de votar por unanimidad a favor de la iniciativa de [POLITICAL_PARTY] que pide medicalizar de una vez las residencias de mayores.👏🏽. Con dos ausencias en la votación, eso sí: Ruiz Escudero y Díaz Ayuso. Haga lo que haga, su obligación es medicalizar ya."
48501,@user460,female,politician,Abolir la prostitución es un objetivo fundamental contra la trata. Y sólo así puede continuar el camino. #AbolicionProstitucion
18154,@user379,female,politician,Cuando alguien contesta a una pregunta exactamente de la misma forma que tú soñarías poder contestar… Bravo @user 🙏🏼
12276,@user314,male,politician,"Bah, a Colón ya vais con Rivera, que fue el primero en retirar su apoyo a Rajoy y un Casado que echa paladas de desprecio sobre Rajoy a diario y ensalza a quienes con sus prácticas llevaron al [POLITICAL_PARTY] a una sentencia judicial demoledora crucial en la moción de censura. Todo eso y [POLITICAL_PARTY]."
23633,@user66,female,politician,Los políticos que han traído y mantenido a cuerpo de rey a los 4 magrebíes que han violado salvajemente a una mujer en Canarias son culpables. Ningún español ha votado terror multicultural en sus barrios. Que los metan en sus chalés.
26490,@user315,female,politician,🗣Si el #26M no vas a estar en tu localidad puedes votar por correo. 📝Hasta el 16 de mayo puedes solicitarlo. 📬Del 6 al 19 de mayo recibirás la documentación. 📩Hasta el 22 de mayo podrás entregar tu voto en cualquier oficina de @user. #LaEspañaQueQuieres
29226,@user388,male,politician,"Buen discurso de @user en #DebateInvestidura en el fondo y la forma. Y lo mejor el final, los versos de Ángel González: ""No es bueno repetir lo que está dicho.... Habrá palabras nuevas para la nueva historia y es preciso encontrarlas antes de que sea tarde"" #SiParaAvanzar"
38207,@user84,male,journalist,"""Si me lo pueden hacer a mí, te lo pueden hacer a ti."" Donald Trump. Recomiendo los videos que aquí de SkyNews Australia con motivo de la censura de que es víctima por parte de Youtube. Son una joya como colección de pruebas de las fechorías que nos hacen."
44667,@user4,male,politician,"El gasto en industria de armamento genera un 50% menos de puestos de trabajo que respecto a inversiones en Sanidad o Energías Renovables, ademas de estar asociada a la muerte de personas inocentes #ArmasBajoControl @user"
33188,@user91,male,politician,"Bdía,. ""Se está causando un daño a la Justicia que puede ser irreversible"" decía M. Pallín sobre el ""caso Dina"". Meses después el TS devuelve el caso a la AN. Paseos entre tribunales que suenan mucho a crónicas de vanidades personales, y nada a sentido común. #Patético. #Justicia"
40143,@user45,male,politician,"Ayer se dio un paso para que #RompamosLaImpunidad con la sentencia que obliga a la familia Franco a devolver el #PazoDeMeirás. Hoy declara en Argentina Martín Villa por asesinatos, ejecuciones que nunca debieron suceder. No cejemos en el empeño, Rompamos la Impunidad!"
9133,@user162,female,journalist,"La misma semana que conocemos la declaración de Bárcenas, la misma semana que se archiva otro intento más de apartar a [POLITICAL_PARTY] del gobierno y del que nadie se hace eco, la misma semana en la que Pablo Hassel entrará en prisión por cantar verdades sobre los Borbones (...)"
6197,@user45,male,politician,"Por los miles de desaparecidos, por las miles de mujeres represaliadas, por los más de 30.000 bebés desaparecidos, por los más de 190.000 fusilados, para pasar página, dignificar el pasado y construir un futuro en Democracia hoy damos un paso y aprobamos la #LeyDeMemoria."
7219,@user182,male,politician,"@user Yo no. Pero tú sí estás criminalizando, por lo que veo, a vecinos y vecinas del barrio que salieron ayer a hacer todo lo contrario de lo que hacéis cada día los medios: a decir que [POLITICAL_PARTY] es un peligro para la convivencia y la democracia y que al fascismo no se le puede normalizar"
34433,@user262,male,politician,"Este cacique que piensa que puede callar a los de [POLITICAL_PARTY] y , encima, es tan tonto de escribir esa barbaridad va a encontrarse con todo el peso de la Ley. . Pero ya sabemos que con este percal de politicucho del [POLITICAL_PARTY] nos toca lidiar en Extremadura. Creen que es su cortijo."
28970,@user397,female,politician,"La vía constitucionalista de los 221 escaños es la mejor para España y vamos a seguir haciendo todo lo posible para que se lleve a cabo. Sánchez, rectifique y deje de pisar líneas rojas. Siéntese con [POLITICAL_PARTY] y [POLITICAL_PARTY] para que España no dependa de quienes no creen en ella. #Vía221"
1943,@user34,female,politician,"La evidencia del cambio climático cuenta con el respaldo de la comunidad científica, pero [POLITICAL_PARTY] sige instalado en sus tesis negacionistas. ¡Solo hace caso a sus propios prejuicios! . 🌏 Pensemos en nuestros hijos, dejemos a un lado la ideología, y afrontemos este reto unidos 👇"
48928,@user7,female,politician,"En Madrid somos muy prudentes con las cifras. A pesar de la izquierda, no dejamos de trabajar. Y con el nuevo hospital público ayudaremos a los demás a luchar contra el virus y las listas de espera. Pelea y pelea. Y evitar los cierres porque nos arruinaremos aún más."
24998,@user198,male,politician,El Centro Nacional de Microbiología del @user es una pieza crucial en la vigilancia del #COVID19. Es el nodo central de la red de laboratorios que va a realizar la secuenciación genómica de las diversas cepas del virus. Me he reunido hoy con la dirección de esta nueva red.
45077,@user314,male,politician,Recuperando y dando dignidad a los combatientes enterrados en fosas anónimas de la guerra de 1936 por medio del trabajo conjunto del Gobierno Vasco y la Sociedad Aranzadi.
31510,@user125,male,politician,Este es mi último artículo publicado hoy en el diario @user . Una sencilla aportación en el V aniversario de la proclamación de nuestro Rey Felipe VI
13635,@user51,male,politician,"El [POLITICAL_PARTY] dice que el Hospital de Toledo se tiene que abrir hoy en vez del 15/11. Si no hubiera habido confinamiento estaría abierto en julio. Si hubiera gobernado el [POLITICAL_PARTY] no estarían ni los cimientos. Hoy lo piden, en 2015 decían que era un derroche. #hipocresia"
37611,@user316,male,politician,"¡Rey de copas! Campeón @user de la copa de Copa de España por segunda vez. Humildad, trabajo, esfuerzo, ilusión y creer que puede ser posible son sus valores. ¡Enhorabuena a la familia @user! #Campeones #CopaDeEspana"
1227,@user430,male,politician,"Ponencia de estudio sobre #genómica en el @user 🏛Con el prof. Eduardo Díaz-Rubio García, jefe del Servicio de Oncología (HCM) y el prof. Carlos María del Pilar Romeo Casabona,catedrático y director de la Cátedra de Derecho y Genoma Humano (UPV). Dos instituciones nacionales"
32658,@user142,male,politician,"Hoy se ha autorizado la ejecución de la primera fase de obras del proyecto de restauración de la iglesia del convento Madre de Dios, declarado Bien de Interés Cultural. Está obra cuenta con una ayuda municipal de 100.000 euros firmada en diciembre de 2018"
22207,@user300,male,politician,🔵 ¡Cómo ha cambiado el cuento!. A la espera de un mínimo de coherencia. #PabloIglesiasDimisión
47222,@user17,male,politician,'Sit and talk' clamó el independentismo. [POLITICAL_PARTY] prometió conseguirlo. Y lo hizo. Un espacio de 2 Gobiernos y 4 partidos. Con más y menos ganas. La Mesa volverá si [POLITICAL_PARTY] gana tanto este 14F que arrastra a todos más allá de sus ganas. Aquí y allá. Lo demás es intoxicación.
42524,@user341,female,journalist,"@user @user @user 1o: No es un “montaje ocurrente”. Nos han llegado a todos montajes idénticos por mil vías sin que haya forma alguna de identificar al autor. 2o: Aunque ud crea que han sido como volver a pintar a la Venus Bottocelli, NO. . 3o: Se le ha ido a ud completamente la pinza."
36132,@user34,female,politician,El Gobierno infravalora al sector turístico tanto con sus palabras como con sus hechos. . La partida presupuestaria que pretenden destinar es insuficiente para un sector que supone el 12% del PIB y genera el 13% del empleo. Así se lo dije al Secretario de Estado de Turismo👇
40261,@user297,male,politician,Para Sánchez la gravedad de un golpe al Estado depende de lo que necesite de los golpistas. Es inaceptable decir en España que la ley no basta. Donde la ley no basta la democracia dobla su cerviz. En democracia se puede estar de acuerdo o no con la ley pero no puede desobedecerse
7928,@user266,male,politician,"🇻🇪 Venezuela otra vez en el Congreso. Esta vez por una iniciativa de Ciudadanos, que en su afán por disputar el terreno del [POLITICAL_PARTY] es capaz de casi cualquier cosa. Ayer les expliqué por qué espero que la política exterior de España no caiga nunca en sus manos."
47117,@user86,female,politician,"Solo falta que nombren Ministra a la portavoz parlamentaria de [POLITICAL_PARTY]. . ¿Qué piensan los compañeros de tantos [POLITICAL_PARTY] asesinados por ETA al ver el logo del [POLITICAL_PARTY] y de los proetarras en el mismo documento? Han perdido la vergüenza, si es que han llegado a tenerla."
44492,@user39,female,politician,La @user ha propuesto un nuevo instrumento anti-coerción que proteja a estados miembros y empresas europeas frente a intimidaciones económicas de países terceros ▶️ una 🇪🇺 más geopolítica #ACI . 👇.
34350,@user341,female,politician,Parece que no cuajó la reunión del secretario general del [POLITICAL_PARTY] con Zetapé. . La tomadura de pelo de @user a las patronales empresariales para ganar tiempo con la UE está a la altura del trilero que ganó la secretaria general del @user con las urnas tras un biombo.
23116,@user137,female,politician,"Todo un honor asistir junto a SM el Rey al acto de entrega del primer @user al profesor Jean-Laurent Casanova @user en reconocimiento a sus 3 décadas de estudio de las infecciones humanas, las variaciones genéticas y por haber resuelto el 'Enigma de la infección'"
44631,@user159,female,politician,"@user Claro que sí, todo el mundo tiene derecho a tener niñera/o , el problema es que se le llama niñera a alguien que no lo es por ser mujer, que es lo que digo. Nadie dice que Teresa fue Diputada en el Congreso o que es miembro de la dirección de Podemos, la venden como la niñera."
26314,@user220,male,politician,"Está semana me he cruzado en la calle con dos individuos que me han insultado, uno me ha llamado fascista y el otro golpista. Son igual de maleducados e intolerantes. No entienden que la democracia es que ellos, que se odian, han de convivir y respetarse. Y la ley es la garantía."
47007,@user323,male,politician,"La lluita de moltes i molts, la garantia de drets i justícia, perque hem de poder ser, estimar, viure y sentir com siguem. La lucha de muchos y muchas, la garantía de derechos y justicia, porque tenemos que poder ser, amar, vivir y sentir como seamos. [#POLITICAL_PARTY]"
1722,@user206,female,journalist,"Tejerina: ""Lo que sabe un niño de diez años en Andalucía es lo que sabe uno de ocho en Castilla y León"". ¿A qué edad deja un político de hacer discursos del todo inoportunos?"
36985,@user430,male,politician,"@user @user @user @user @user @user @user @user @user @user @user @user Sin duda ,el [POLITICAL_PARTY] de canarias ,con responsabilidad y con alternativas clara y por escrito ,no subscribió ese pacto presentado por el gobierno canario por estar carente de contenido y financiación .canto al sol .Que razón teníamos"
22525,@user166,female,politician,El plan más importante para España de todos los tiempos (Sanchez dice) se cuelga de un tweet apenas 12 horas antes de que el Presidente lo cuente en el Parlamento. Ni se ha hablado con el primer partido de la oposición ni da tiempo para que los diputados lo estudien. ¿Es serio?
13826,@user448,male,politician,"@user @user @user @user @user “Realidad objetiva”es un concepto escolastico que populariza Descartes de mala manera. Y David y Lino lo usan indiscriminadamente. Pero la realidad en el MF no se reduce a M1, como en la escolástica no se reducía al Mundo. Me temo que los dos tenéis una empanada considerable"
20866,@user76,female,politician,"#Canarias necesita despejar las dudas sobre la prolongación de los #ERTE, el #Posei y la afección del #Brexit al sector agrario de importación. Le tendemos la mano señor Sánchez, por responsabilidad, pero no nos la vuelva a morder."
10225,@user73,female,politician,"🔵Reunión con @user para abordar los retos del desarrollo del sur de #Tenerife y del sector turístico tras la caída de #TomasCook, y dar a conocer las iniciativas presentadas por el @user para a favorecer la economía y el empleo. @user está comprometido con el Sur."
512,@user300,male,politician,🔵 Desde @user exigimos el pago de los ERTEs y medidas de apoyo al sector turístico. Hay miles de familias asfixiadas en nuestra provincia por la nefasta gestión del Gobierno de España. .
8766,@user430,male,politician,"La no realización de PCR en Barajas y demás medidas de obligado cumplimiento por parte de AENA, así como el no reforzamiento de los sanitarios de sanidad exterior, es de extremada gravedad y está afectando gravemente a la evolución de la pandemia en Madrid y en toda España"
1166,@user427,female,politician,"Nada va a ocurrir en la política y en la vida sin nosotras. Esta es la agenda del feminismo del siglo XXI, por eso nos ataca la ultraderecha. Queremos llegar a los puestos de poder, no por estar, sino para influir con nuestra perspectiva feminista y cambiar las cosas."
47756,@user118,female,politician,Esta tarde en la Comisión de la UE @user @user escuchamos a representantes de empresarios y trabajadores que nos cuentan cómo les va a afectar la salida del Reino Unido de la UE #Brexit
4832,@user362,female,politician,El presidente @user ha hecho más por los consumidores que @user y @user al conseguir la bajada del IVA del 21 al 4%. Ahora pedimos que el IVA sea 0% para q se ahorren las familias 1600 millones de euros. @user @user
17524,@user191,male,politician,Para estar bien informado sobre la Ley del aborto recomiendo vivamente ver hoy el programa EL CASCABEL AL GATO de la cadena 13 TV.
30228,@user289,male,politician,"Concluyo el día con las reuniones con los grupos parlamentarios del Parlamento Europeo, mañana lo haré con los comisarios. Me despediré de Bruselas a las 7:00 de la tarde, lo haré en las oficinas del Gobierno de Cantabria en la Av. des Arts 27"
31727,@user316,male,politician,Increíble @user en su réplica a @user un presidente hundido por la corrupción. España empieza a ganar una moción necesaria para el futuro de nuestro país. #MocionCensura [#POLITICAL_PARTY]
3679,@user380,female,politician,"Pensiones públicas y dignas. Volver a la edad de jubilación a los 65 años. Blindar las pensiones en la constitución con subida al IPC real, derogar el factor de sostenibilidad. Subir a 600 e y 900 e, las pensiones mínimas, no contributivas y contributivas, respectivamente"
27658,@user419,female,politician,"No más mentiras: ni ⁦@user⁩ es diputado ni los [POLITICAL_PARTY] votamos por qué el castellano no sea lengua vehicular. Votamos por la vuelta al texto de la constitución, no el de la ley wert #LeyCelaá"
26540,@user105,male,politician,"Continúa la Comisión de Ciencia, Innovación y Univ. del @user, centrada ahora en el #PGE2021 de Universidades @user, que casi se duplica respecto al anterior. Becas, reducción tasas, ampliación de plantilla docente e investigadora...! ¡Apuesta clara por la uni!"
20595,@user385,female,politician,"133 años hace que nació #BlasInfante. Amar la matria andaluza es acabar con el dolor del paro y la desigualdad, por la justicia social. Es exhumar los cuerpos de las fosas comunes, por la libertad y la justicia. Aprendamos de sus enseñanzas. Llenemos nuestra tierra de esperanza."
9091,@user27,female,politician,Enhorabuena @user Ahora a trabajar desde la generosidad para conseguir el partido que queremos y el país que la gente necesita.
39941,@user367,female,politician,"Dice Abascal que el pluralismo político en España en los últimos 40 años se mantiene en la ilegalidad. Cada vez, más explícitos con sus valores democráticos. [#POLITICAL_PARTY]"
11078,@user154,female,politician,"Si Carmena quiere ser fraternal, no debería permitir los abucheos q los invitados de Podemos a los Plenos nos hacen a los concejales del [POLITICAL_PARTY]."
27036,@user202,male,politician,"🔵🏛🗣👉🏼”Sra. Ministra, ante la mayor crisis de la historia del turismo español ha tardado 8 meses en venir a comparecer aquí, pero es que permítame que le diga, tras escucharla, la vida sigue igual, nada nuevo, ni planes ni ayudas, no sé a qué ha venido hoy al Congreso”."
22103,@user245,female,politician,😞 No suma la @user en un partido muy igualado...bien defensivamente pero sin continuidad en ataque #AlavesHuesca . 💪🏻⚽️ Seguimos más que nunca #SINREBLAR 🙌🏻. 🙏🏻✨Caminando hacia la permanencia #Fielessiempresinreblar #FSSR
23597,@user324,male,politician,ETA fue derrotada por la democracia y los demócratas en 2011. Esto es lo que les lleva hoy a su disolución. . No caigamos en la trampa de su propaganda. . La Paz y la Libertad las conquistamos los que resistimos a la violencia de ETA.
41143,@user17,male,politician,Aquí la única certeza es que por 1ª vez un Presidente del Gobierno se sentará en una Mesa sobre el conflicto político entre España y Catalunya. Conflicto político que hasta hace poco negaba. Y que eso pasa porque hay quien trabaja para que pase. El resto es intoxicación.
14581,@user407,male,politician,"👨‍🎨 🖼 El Museo del Cristo de la Sangre acoge esta magnífica exposición de Mateo Pellicer hasta el 10 de enero, 'Genios de la Pintura Española. Velázquez y Murillo'. 🗓 Horario de visita: . -De martes a viernes, de 10h a 13:30h y de 16 h a 19h. -Sábado y domingo, de 10h a 13:30h"
3690,@user290,male,politician,"Ayer en el Congreso reunimos a colectivos y expertos para hablar de la destrucción de nuestro litoral. Fue impresionante ver cuánto conocimiento acumulado y cuánto esfuerzo por salvar nuestro litoral. Gracias Sol, de @user, por arrojar luz sobre la situación de Alicante."
23149,@user282,male,politician,"@user Yo por ejemplo,estoy seguro de que tengo muchas diferencias con Preciado, a quien cita en el artículo. Pero claro,pretender que eso reduce toda la constelación teórica y aprovechar para meter de rondón barbaridades pues mira déjame en paz. Tomate en serio lo que quieres criticar."
29490,@user157,female,politician,"Convincente el, todavía, Ministro Ábalos en El Objetivo. 🤔. Contando los minutos para q presente su dimisión⏳. #ÁbalosDimisión . #ObjetivoÁbalos"
5030,@user32,male,politician,"gracias @user a 50 m había una carpa de @user y de @user . Es cierto que eran 2 o 3 voluntarios. Les han acosado como al Corte Inglés, vamos nada. Para ellos no existís y por supuesto nada que ver con nosotros los “fachas”. En fin, la centralidad, la nada."
47394,@user266,male,politician,"1. Europa se mueve con dificultad, pero se mueve. La diferencia con 2008 es grande. Entonces se rescató a los bancos y se pagó la factura con recortes. Hoy hay un plan de estímulo y transición productiva. Quienes se levantaron contra la austeridad hoy pueden cantar victoria."
34843,@user191,male,politician,"ADOLFO SUÁREZ da la espalda a la intervención de la portavoz de [#POLITICAL_PARTY] . Da la espalda a los herederos de ETA, del tiro en la nuca y el terror. VERGÜENZA de que Pedro Sánchez vaya a ser Presidente con el apoyo de esta Banda. ⁦@user⁩ El ⁦@user⁩ defiende la LEY"
32135,@user314,male,politician,Han de esclarecerse no sólo los autores materiales sino también los intelectuales del asesinato. La colaboración de las autoridades de #Honduras es inexcusable.
9163,@user6,female,politician,"🔴Por si quedaba alguna duda de la catadura moral de quien es capaz de renunciar, tan solo por mantenerse en el poder, a la memoria y dignidad de las víctimas del terrorismo de ETA y al dolor de los españoles por ello. Aquí lo tienen👇"
6310,@user419,female,politician,"Siempre se puede pedir más, pero no es necesario menospreciar lo conseguido ni insultar. . Con sus palabras lo único que hacen es insultar a la ciudadanía que está sufriendo.Y aquí hay mucha gente luchando por dar respuestas a esa gente. YA ESTÁ BIEN. 🌹 ⁦@user⁩"
41304,@user24,female,politician,"Increíble:. En @user hemos llevado una proposición para que las madres vulnerables y en ERTE sigan cobrando su deducción por maternidad. . ¿Adivináis que ha votado @user y @user ?. Exacto.En contra de ayudar. Ese #FeminismodeSalón donde lo que menos importa, es la mujer"
49858,@user411,male,politician,"▶ Os dejo con un vídeo de la presentación, esta noche, de la candidatura municipal del PSPV-[POLITICAL_PARTY] en Callosa d'En Sarrià y la futura alcaldesa de este municipio Mari Carmen Mascaró. Os deseo lo mejor 🌹"
2329,@user5,male,politician,"""Soy un humanista no sólo por formación sino por convicción y es lo que me define ideológicamente. Creo en el progreso de la sociedad como la mayoría de los votantes y trato de ser lo más parecido a ellos. Ahí me ubico. No me gusta alejarme de ese principio."" Iván Redondo."
12457,@user31,male,politician,"Discurso para millones de personas que huyen del enfrentamiento,que buscan soluciones y que quieren y creen en un país mas justo,plural y mas libre,gracias a @user y @user muy orgulloso.#MocionDeCensura"
43321,@user379,female,politician,@user Qué ilusión!🥰🥰Gracias!!😊
28602,@user375,male,politician,Es inconcebible que el señor Illa se plantase ayer en TV3 sin haberse hecho una PCR como el resto de candidatos. ¿Esta es la ejemplaridad del hasta ayer ministro de Sanidad? O se cree un superhombre o no hay motivo que justifique arriesgar así la salud👇
21384,@user106,male,politician,"Sí ESPAÑA pudo dejar atrás una dictadura y hacer una transición ejemplar VENEZUELA puede. Yolanda de Resistencia Venezolana con la q @user del @user trabajamos, lo sabe y sabe q @user @user @user estaremos a su lado por lealtad con un pueblo hermano"
13050,@user175,female,politician,"@user Se trata de ambas cosas. Es cierto que va mucha afición, la mejor del mundo, siempre lo he dicho. Si se hubiera cumplido el convenio anterior el estadio no estaría así. Invertimos lo que podemos, te lo aseguro. Y la lista de inversiones a realizar es muy larga te lo aseguro"
19505,@user19,female,politician,Hace más de diez also que la marea blanca denunciaba esto sobre las empresas gestoras de los hospitales Madrileños. El @user lleva años mintiendo y poniendo en peligro nuestra salud.
31418,@user333,female,politician,"El [POLITICAL_PARTY] tiene decidido convocar nuevas elecciones, prueba de ello és que después de meses negandose a derogar la reforma laboral, ayer Sanchez volvió a prometer derogarla."
9337,@user27,female,politician,Sólo conociendo las necesidades reales de nuestros artesanos podremos avanzar juntos y consolidar el sector....
22948,@user348,male,journalist,El revanchista Sánchez expulsa del [POLITICAL_PARTY] a Leguina y a Redondo por apoyar a Ayuso durante la campaña del 4-M - Periodista Digital
13248,@user228,male,politician,"El [POLITICAL_PARTY] no va a mover un dedo frente al desafío independentista de Torra el “xenófobo”, porque gracias a él okupan la Moncloa. Al revés negociarán todo lo que puedan para comprar cada día q les permita seguir abusando de los medios y fondos públicos. Enchufes y Falcon lo merecen."
18506,@user298,male,politician,🗣 En el Consejo de alcaldes y portavoces @user . 👉🏻 Desde el @user en el Congreso vamos a defender los 174 municipios de la provincia de #Granada frente a un Gobierno que va contra España 🇪🇸
35668,@user1,male,politician,💊🚭HOY es el Día Internacional de la lucha contra el uso indebido y el tráfico ilícito de drogas. 👉🏻Acción y cooperación con el fin de alcanzar una sociedad libre del consumo de drogas. 🙌🏻Gracias a todos/as los que luchan contra ellas. #Adicciones #DíaMundialContraLasDrogas
1765,@user245,female,politician,El @user de #Huesca prepara una comida mitin de #PedroSánchez para el 1 de octubre @user
1612,@user272,male,journalist,"Aquí un bioquímico que pide restricciones de movilidad a los jóvenes ""mientras no se conozca el efecto a largo plazo del COVID-19"". Y a continuación pide que se vacune a niños y jóvenes SIN IMPORTARLE UNA POLLA que no se conozca el efecto a largo plazo de la vacuna. La CENCIA."
40264,@user405,female,politician,El Presidente del Gobierno @user explica en el Congreso de los Diputados las medidas del @user para combatir el COVID19 #EsteVirusLoParamosUnidos @user @user @user @user
32286,@user274,female,politician,"Hoy ha sido un gran día para el @user . ¡Ya es oficial: #MazónPresident !!. ¡¡Enhorabuena, amigo!!"
42932,@user280,male,politician,"Lamentable el Presidente Andaluz @user . Hace unos días pedía a gritos que se tomaran las medidas adoptadas hoy en Consejo de Ministros y cuando se adoptan, critica al Gobierno porque se hacen en fin de semana y sin avisar. La cosa es enfrentarse al virus y no al Gobierno"
14225,@user337,female,politician,"Recuerdo aquel día. Le mandé un sms a un amigo de la infancia, alegre por él, por mí, por sentir que vivíamos en una sociedad más libre. . Gracias a quienes lucharon para lograrlo poniendo el cuerpo, el tiempo y la vida misma, porque de eso se trata. De vivir con plenos derechos."
18405,@user350,male,journalist,"Disculpas aceptadas !. Hoy más que nunca y sobre todo los que nos representáis al pueblo,la defensa de la libertad nos debe unir frente a la tiranía, al silencio cómplice y al abuso de poder. Estoy seguro de q a @user le encanta tu disculpa. Saludo."
33339,@user42,male,politician,"Mi sábado de reflexión ha comenzado con natación al amanecer de #Málaga y continuará con despacho en el Ayuntamiento para revisar documentación, una visita pendiente a un buen amigo, almuerzo en familia y lectura de prensa atrasada. Disfrutad todos de este magnífico día FTP"
